race_date,track,target_high_payout,ensemble_prediction,Model1_Balanced_prediction,Model2_Conservative_prediction,Model3_Complex_prediction
20240318,14,0,0.5169461642680355,0.5268522645526121,0.5654467997073681,0.45853942854412655
20240318,24,1,0.42648989244456975,0.44760226099945155,0.4946981975656566,0.33716921876860123
20240318,24,0,0.4500780169067602,0.4437276497701536,0.4420018862197744,0.4645045147303526
20240318,24,0,0.34079982095503486,0.33230025146456177,0.40303549336107664,0.2870637180394663
20240318,24,1,0.46121740142183354,0.4559625678279903,0.5054818323942923,0.422207804043218
20240318,24,0,0.5794780685908812,0.5352435257360242,0.6174685331027148,0.5857221469339049
20240318,24,1,0.34417570765768785,0.3481797637309343,0.3402625130851131,0.34408484615701607
20240318,24,0,0.3214690757779272,0.33205366254800717,0.26105900328780685,0.3712945614979676
20240318,24,1,0.47462122272313456,0.4830368847697304,0.5223528172761246,0.4184739661235488
20240318,24,1,0.45767161248889726,0.45835824837538736,0.5154197319566566,0.3992368571346479
20240318,24,0,0.5470264478592233,0.5420133615757399,0.5907306451038601,0.5083353368980698
20240318,24,1,0.2997147370268462,0.26518904624233736,0.3823166309117976,0.25163853392640356
20240318,24,0,0.40923815637220734,0.43367392811643224,0.42869572935551176,0.36534481164467797
20240318,21,0,0.26574633881558635,0.24046723925663455,0.33609953575349893,0.2206722414366255
20240318,21,1,0.252250267623153,0.23950115641917133,0.27143509342874156,0.24581455302154614
20240318,21,0,0.3721838597184644,0.3599291850767698,0.39997080210370584,0.3566515919749177
20240318,21,0,0.3087038726705744,0.31339740665157867,0.34217546514540936,0.2705387462147352
20240318,21,0,0.1930813689057237,0.1809171908391915,0.23742428365999282,0.16090263221798673
20240318,21,0,0.25125863329382686,0.2484965240219673,0.20784417625893795,0.2974351996005753
20240318,21,1,0.24024237921046598,0.22797360893918242,0.3097330051562303,0.18302052353598525
20240318,21,0,0.47985520844695406,0.49008611891935444,0.471657006133832,0.47782250028767564
20240318,21,0,0.4112665671965045,0.39999935185104646,0.44155957003858753,0.3922407796998796
20240318,21,1,0.42308670680150257,0.44564647102216076,0.44554514097740194,0.378068508404945
20240318,21,1,0.317922285002389,0.30372382921059826,0.3468829379961189,0.3031600878004498
20240318,21,1,0.4381540174628607,0.46718272714676196,0.45746910782536554,0.3898102174164545
20240318,40,0,0.49177922222475295,0.5382615646836836,0.5116323989581483,0.425443703032427
20240318,40,0,0.4206914951591445,0.4198552770038283,0.44304011294484386,0.39917909552876135
20240318,40,1,0.3778004887125002,0.3779149646987555,0.4365549955164898,0.31893150592225544
20240318,40,0,0.25093619539259704,0.23896501613956087,0.3058819221107232,0.207961647927507
20240318,40,0,0.3740044756347987,0.38761125077277603,0.4138510765057766,0.32055109962584355
20240318,40,0,0.44889795864185417,0.44982621233734194,0.48870607982936837,0.40816158375885214
20240318,40,0,0.5201366551748305,0.535359121827011,0.5318433392906139,0.49320750440686667
20240318,40,0,0.5282235801301836,0.5237651988129998,0.5951874655532068,0.4657180760243439
20240318,40,0,0.4645196898888451,0.41792678007164324,0.5391978536450156,0.43643443594987674
20240318,40,0,0.4906514308824194,0.4888755058621246,0.5761615909650232,0.4069171958201103
20240318,40,0,0.5196786942343704,0.5171326545153474,0.5583388859760133,0.4835645422117506
20240318,40,0,0.411993838016254,0.40624464781331654,0.4283594484257746,0.4013774178096709
20240318,18,0,0.46471211207455393,0.4222230361847901,0.5260348352315797,0.445878464807292
20240318,18,0,0.4812121765404034,0.477907510731483,0.46813450851300686,0.49759451037672037
20240318,18,0,0.5019235333396044,0.4937607048471716,0.5255290052599302,0.4864808899117115
20240318,18,0,0.41719203897580065,0.4379521841454262,0.41926056333703604,0.3943633694449399
20240318,18,0,0.5409199982629901,0.5271571122869078,0.5928840837380879,0.5027187987639745
20240318,18,1,0.4668051972853989,0.436035616480972,0.527908261317542,0.43647171405768276
20240318,18,0,0.4534463895951821,0.44263555002492544,0.5208236500604879,0.3968799687001328
20240318,18,0,0.39458045943485404,0.4173760639287069,0.38740698184892736,0.37895833252692773
20240318,18,0,0.4897030713513008,0.4939824294728228,0.4747397218878516,0.5003870626932281
20240318,18,1,0.3918415772022017,0.3899380674768419,0.39482829173879835,0.39075837239096495
20240318,18,0,0.49077239845962745,0.49517854497657027,0.5183180945058882,0.4588205558964238
20240318,18,0,0.45593994953053857,0.5151490623700417,0.47043036581204767,0.38224042040952644
20240318,6,0,0.40231299211996396,0.431004221588639,0.38126978452751026,0.39466497024374253
20240318,6,0,0.2286143534313618,0.23025679540224742,0.25345172106468933,0.20213454382714865
20240318,6,1,0.47731453133855356,0.4500339373797767,0.538370371216034,0.4435392854198499
20240318,6,0,0.5566195029831326,0.5593293513262748,0.5723380098345238,0.5381911477885993
20240318,6,0,0.43419150449752725,0.45894876636111276,0.4479290488548176,0.3956966982766512
20240318,6,1,0.27033366181199253,0.28386154243277917,0.3033347207713243,0.22380472223187417
20240318,6,0,0.414804758297028,0.45886316289040174,0.4613621562790839,0.3241889557215984
20240318,6,0,0.4412769079512639,0.44074109546122175,0.49484077686921235,0.3882488515233576
20240318,6,1,0.4481571370831376,0.4545507757591188,0.4724655430257994,0.41745509246449447
20240319,16,0,0.4301812619186009,0.47405349027348703,0.41701026840489225,0.39948002707742325
20240319,16,0,0.3961919980400929,0.33741736399507766,0.4928001814564297,0.3583584486687715
20240319,16,1,0.4074238903116408,0.4127787769075396,0.43547157378835605,0.3740213202390267
20240319,16,0,0.4673795955564258,0.500164572491771,0.47312774321921225,0.4288464709582941
20240319,16,1,0.4059498389281038,0.4366236519734271,0.4008598510798457,0.3803660137310388
20240319,16,0,0.45780574473886043,0.46447147926868637,0.4785438213599836,0.4304019335879114
20240319,16,0,0.431940970605125,0.4360643087971712,0.45634629067847843,0.4034123123397254
20240319,16,1,0.3404876544558595,0.32821416339429654,0.38326816478151315,0.3099806351917687
20240319,16,1,0.47362466567039646,0.4643233982166693,0.48973680187363416,0.4668137969208861
20240319,14,0,0.2619764052190725,0.27682261303198996,0.34411067567542686,0.1649959269498007
20240319,14,0,0.44397160323100454,0.4371284055760012,0.46242796908020173,0.4323584350368106
20240319,14,0,0.2833397194871435,0.36115488561804965,0.24850206462992078,0.2403622082134601
20240319,14,0,0.35939214913238415,0.37799883117763,0.3627190659155035,0.33745855030401894
20240319,14,0,0.35462845395545123,0.3452663753781824,0.3686250425151409,0.34999394397303035
20240319,14,1,0.38998859231808547,0.3898414549170331,0.4296021756178102,0.3505221464194131
20240319,14,0,0.4544920232874725,0.4991842147923938,0.4359889299332956,0.42830292513672813
20240319,14,0,0.38438934098797733,0.4235217036755069,0.4462419903397324,0.28340432894869283
20240319,14,0,0.5160001296943061,0.5278185638428494,0.5505664403969073,0.46961538484316145
20240319,14,1,0.5569326981089234,0.501429320415539,0.628126600482694,0.5412421734285371
20240319,14,0,0.42537772220987763,0.42981192114412864,0.4486631808478639,0.39765806463764036
20240319,14,0,0.38754400928856253,0.4281958484217675,0.4200769229050092,0.314359256538911
20240319,24,0,0.4473620775605431,0.40528904735249477,0.4939489917077071,0.4428481936214273
20240319,24,0,0.42058996240641405,0.4067815321967388,0.47102305765798685,0.3839652973645166
20240319,24,0,0.45537691783815765,0.4463311464007239,0.4586710540400315,0.4611285530737174
20240319,24,1,0.43827829086282316,0.4445481961760938,0.48483068974804205,0.3854559866643336
20240319,24,1,0.4959137342533115,0.5046877887808644,0.47764279192724607,0.505410622051824
20240319,24,0,0.28515478144262185,0.26122450615239134,0.28163043539636795,0.31260940277910626
20240319,24,1,0.35380184446248925,0.3087668383768315,0.30828259982398937,0.4443560951866468
20240319,24,0,0.34622347087091115,0.33091345815593426,0.3703089354647317,0.3374480189920676
20240319,24,0,0.2806310485623004,0.2864020245390926,0.2904668298154284,0.2650242913323802
20240319,24,1,0.444882179004043,0.46501331325731277,0.4967532172602584,0.3728800064945578
20240319,24,0,0.36552724099941375,0.3741274612018691,0.3865178338765275,0.33593642791984457
20240319,24,0,0.26831082967125414,0.27380295526871945,0.2739057304691262,0.2572238032759166
20240319,21,0,0.29619265965327557,0.3109626495141772,0.2521455130634545,0.32546981638219497
20240319,21,0,0.34717465595798885,0.3217220992057402,0.4140150228200534,0.30578684584817284
20240319,21,0,0.35291957272277613,0.3734984818021714,0.3233557677684291,0.36190446859772796
20240319,21,1,0.32470419943556234,0.2916547328574685,0.3779725624851321,0.3044853029640864
20240319,21,0,0.4077119133640798,0.35531741633860997,0.4716822475598731,0.3961360761937563
20240319,21,0,0.3792819458173174,0.41921472073167765,0.39801268829758574,0.3206184284226889
20240319,21,1,0.31213135515142115,0.3259407107947921,0.35962715269498596,0.25082620196448535
20240319,21,0,0.4417248336943967,0.4238553538209421,0.47945911625686005,0.42186003100538805
20240319,21,0,0.313631573888237,0.3173277864113141,0.3408659664981991,0.2827009687551978
20240319,21,0,0.31864776382745913,0.3127633329813386,0.38314055466636066,0.2600394038346781
20240319,21,1,0.273543146355039,0.27198229342807434,0.32323233781328975,0.22541480782375284
20240319,21,0,0.4832569219324534,0.4979750705170086,0.5016989053559184,0.4500967899244331
20240319,28,0,0.30967438967753574,0.27750811386389956,0.37573222530949,0.27578282985921765
20240319,28,0,0.45586084549563705,0.4579766341674006,0.48238410481382943,0.4272217975056812
20240319,28,0,0.395001783075093,0.4375455000733239,0.3957293208961366,0.35173052825581846
20240319,28,1,0.2913865474347682,0.30970014376436267,0.2489723831620048,0.31548711537793717
20240319,28,1,0.5296493059550552,0.5288706099511417,0.574566693694153,0.48551061421987096
20240319,28,0,0.48789164248950767,0.5164389598114195,0.4611567906978964,0.4860791769592071
20240319,28,0,0.4927530249909289,0.4886363601560586,0.49008604746486184,0.49953666735186614
20240319,28,0,0.4334832396676296,0.4451755458465558,0.488888038607982,0.3663861345483511
20240319,28,1,0.43036491918938663,0.42958764189124937,0.49296101420048255,0.36854610147642786
20240319,28,1,0.44946287966335946,0.4501654522169449,0.4542993294587127,0.4439238573144208
20240319,28,1,0.3902994629409682,0.3961712048344604,0.4277418820910153,0.3469853018974289
20240319,28,1,0.4292588703556772,0.45787513174857825,0.4885404493448191,0.3413610299736342
20240319,40,0,0.4319926109403558,0.41805034314620854,0.5131030324224503,0.36482445725240864
20240319,40,0,0.42232785256861555,0.44273252542120334,0.43216094004372285,0.3920900922409205
20240319,40,0,0.4360595228302236,0.4498823927209606,0.45525462274812406,0.4030415530215863
20240319,40,0,0.36280981349342367,0.39826911989931874,0.36842613420095083,0.3217341863800013
20240319,40,0,0.5124149808618266,0.5102571539128343,0.5525492087090187,0.47443857996362665
20240319,40,0,0.5323399137718449,0.5198587077122256,0.5783613681642611,0.49879966543904763
20240319,40,0,0.5296441041613139,0.5323308354891773,0.5469239494040977,0.5096775275906668
20240319,40,0,0.5319919241783603,0.5549990643464724,0.5974947239395103,0.44348198424909796
20240319,40,1,0.4636979587885642,0.4829681638412449,0.5309295954615949,0.3771961170628528
20240319,40,0,0.4386874772286353,0.4318973634775715,0.48705599053768867,0.3971090776706459
20240319,40,1,0.3680959611559995,0.3708337518530343,0.38119490382777327,0.35225922778719093
20240319,40,0,0.3701847014012795,0.3556089206750801,0.438982133702941,0.3159630498258174
20240319,18,1,0.3581751509143481,0.3550231794243804,0.4158757739806651,0.30362649933799885
20240319,18,0,0.3600130247353199,0.33636756736928336,0.41818681465579344,0.3254846921808827
20240319,18,0,0.4718539038347856,0.46654111062564485,0.48484687751511985,0.4641737233635921
20240319,18,1,0.5220657428471321,0.5061897779851373,0.5358100459161734,0.5241974046400856
20240319,18,0,0.398721241261957,0.3970754215061265,0.4524822644890103,0.3466060377907343
20240319,18,0,0.4420711579025502,0.4412812480059988,0.4935005349141129,0.39143169078753876
20240319,18,1,0.5111893295771497,0.5125909429944029,0.5559397506873162,0.46503729504972985
20240319,18,1,0.5463471645619776,0.55581758392828,0.5793395068704268,0.5038844028872259
20240319,18,1,0.5100992110748973,0.5508367382812737,0.538310259981856,0.4411506349615624
20240319,18,0,0.4642011333187874,0.4480346916754839,0.5399320727564662,0.404636635524412
20240319,18,0,0.42908051048057866,0.40170133812852776,0.4919998896523176,0.3935403036608907
20240319,18,0,0.4473619911520735,0.46150148550079795,0.49077488584127266,0.38980960211414983
20240319,6,0,0.40711443606650666,0.4308386370985249,0.440750895325285,0.3497537757757101
20240319,6,0,0.5072775281455254,0.46122801711867656,0.5692484112923517,0.4913561560255479
20240319,6,0,0.4439795777064158,0.4266092196972309,0.5089014253727397,0.3964280880492768
20240319,6,0,0.4644088671277196,0.539856645677308,0.4242180263758285,0.4291519293300224
20240319,6,1,0.4900328157637255,0.4676785138167114,0.574595066310125,0.4278248671643401
20240319,6,0,0.41334311086830083,0.40459139293590873,0.4739527158799898,0.36148522378900416
20240319,6,1,0.3941049048337783,0.41146067511481077,0.41698265613946517,0.3538713832470589
20240319,6,0,0.3666616202531848,0.37382387170535314,0.37245863438387733,0.35370235467032385
20240319,6,1,0.4593130327446067,0.4726636196750223,0.5199380267692393,0.3853374517895587
20240320,14,0,0.40321925561403277,0.38429508207300705,0.44775985124383755,0.37760283352525364
20240320,14,0,0.2663649184075462,0.2633490340990499,0.29672718374952883,0.2390185373740599
20240320,14,0,0.35449980011666243,0.39274131076899843,0.33776553994895436,0.33299254963203456
20240320,14,0,0.5006422747154881,0.499430976584102,0.475978362429535,0.5265174851328269
20240320,14,1,0.3844876190238882,0.4164108356894382,0.37214817504602105,0.36490384633620554
20240320,14,1,0.47901101795347656,0.4926449118425751,0.4891915486971548,0.4551965933206999
20240320,14,0,0.4153520810755123,0.4590136148920238,0.36869715035123907,0.41834547798327393
20240320,14,1,0.47033883632380274,0.5066493441632697,0.46601365422016827,0.4383535105879701
20240320,14,0,0.4055175123035129,0.43932792423841865,0.4040569958183572,0.3731676168537629
20240320,14,0,0.4152257067304704,0.40145523000516625,0.4206205020705167,0.4236013881157281
20240320,14,0,0.3220813839708637,0.33830158897622575,0.33392370172635366,0.29401886121001175
20240320,14,1,0.4384051407808054,0.4514494634948672,0.5113496058465282,0.35241635300102075
20240320,24,0,0.40492363082313426,0.3972034188140859,0.4571065111798218,0.36046096247549514
20240320,24,0,0.4837548419185221,0.4713315530179599,0.5542804145810452,0.42565255815656133
20240320,24,0,0.41083801179147955,0.4052803041589343,0.4686377070446759,0.3585960241708285
20240320,24,0,0.4581072334506236,0.43670065303780825,0.4991709232527169,0.4384501240613457
20240320,24,0,0.29470433079846825,0.3124912261011035,0.28749626746328755,0.2841254988310136
20240320,24,0,0.3161047275453807,0.3402772788667036,0.29072155734045707,0.3173153464289814
20240320,24,0,0.4092191003599348,0.44014011385438645,0.3845027377685186,0.40301444945689946
20240320,24,0,0.47404757687072285,0.48827211380681806,0.5567685478917733,0.3771020689135772
20240320,24,1,0.42999615614989245,0.4777518752663517,0.4437008773759139,0.36853571580741185
20240320,24,0,0.4096121663028347,0.45893135755340303,0.47838422484196064,0.29152091651314044
20240320,24,0,0.4499522635896082,0.4633977038077613,0.46360277427549557,0.4228563126855678
20240320,24,0,0.369241079770494,0.36783174866558793,0.4248980481634997,0.3149934424823944
20240320,13,1,0.38078411620205993,0.3515326820760858,0.422140187879031,0.3686794786510629
20240320,13,0,0.34251349466963205,0.34860479480387974,0.3999384024351907,0.27899728676982594
20240320,13,1,0.28496466977163987,0.2528556400971796,0.37023682828034893,0.23180154093739105
20240320,13,0,0.32775146724162635,0.3360671772726844,0.29320078418442264,0.35398644026777204
20240320,13,0,0.45978156660674446,0.4558209703036699,0.49715018732446703,0.42637354219209633
20240320,13,0,0.4934735809606054,0.4988212395764443,0.5408404516570382,0.4407590516483335
20240320,13,0,0.46858312492875903,0.4421137322802849,0.5350851869300691,0.42855045557592303
20240320,13,0,0.4094694251196313,0.4276214698630844,0.43979875126413337,0.36098805423167624
20240320,13,1,0.5100396161841722,0.5070012384338306,0.5671936063613915,0.4559240037572945
20240320,28,1,0.38427420626736764,0.41382936390803826,0.4400584711168111,0.29893478377725363
20240320,28,0,0.35297369907616366,0.32748673086015795,0.40720010096654824,0.3242342654017849
20240320,28,1,0.2724197225666393,0.2618604385126159,0.30013625546575223,0.25526247372154987
20240320,28,1,0.44092826017391457,0.45157563959934605,0.4388184412889276,0.43239069963347
20240320,28,0,0.2847183756420007,0.3106852529858562,0.3342483657854914,0.2092215081546546
20240320,28,0,0.34328209813915483,0.34486031700822783,0.3231522957628085,0.3618336816464281
20240320,28,0,0.4482124005129915,0.4692129658784206,0.48630659936029036,0.38911763630026347
20240320,28,0,0.49261418789325556,0.49515897588825636,0.5442147973597542,0.4384687904317562
20240320,28,0,0.3181015857379212,0.29576878640317433,0.438233708923984,0.2203022618866052
20240320,28,1,0.4333448566373643,0.43999597610784275,0.45348000308287917,0.4065585907213708
20240320,28,0,0.45565312175678835,0.4744061681512186,0.4727943219717113,0.4197588751474354
20240320,28,1,0.4824378672281397,0.46875924687453424,0.5461185956154513,0.43243575919443356
20240320,26,0,0.3758827753369818,0.30553279477191037,0.43260469810247304,0.38951083313656193
20240320,26,0,0.4147217612000678,0.41984517516635034,0.40506922540937546,0.41925088302447777
20240320,26,0,0.3732790353917325,0.3462586046358528,0.41736449641595524,0.3562140051233896
20240320,26,0,0.4230620772662914,0.41424515180894683,0.44909670079281666,0.4058443791971106
20240320,26,1,0.5101017986350213,0.5279653416019021,0.5694406234323692,0.43289943087079225
20240320,26,0,0.31789804653622555,0.315188971051227,0.28439489915522365,0.35411026940222595
20240320,26,0,0.26199438285343973,0.28324653356597795,0.2502372145060062,0.25249940048833497
20240320,26,1,0.2933954686004913,0.29764206330503695,0.29967585622781584,0.2828684862686211
20240320,26,0,0.34536106464876887,0.32558964198170237,0.343154301928993,0.3673392500356112
20240320,18,0,0.34883588115431946,0.3414908987898477,0.4312632392270147,0.27375350544609606
20240320,18,1,0.38488847017424416,0.37265306525996383,0.42936393728909805,0.35264840797367064
20240320,18,1,0.5022552085116911,0.5022149826886839,0.5470685232887611,0.45748211955762835
20240320,18,1,0.3995205208405799,0.41756770032480267,0.4440471046068152,0.3369467575901218
20240320,18,1,0.556554152550352,0.5381009378583588,0.6151899132608953,0.5163716065318017
20240320,18,1,0.4759873898081815,0.47920799638727496,0.5582635516157152,0.39049062142155455
20240320,18,0,0.44093885347226963,0.44467536541245056,0.4678688932926231,0.41027230171173545
20240320,18,1,0.4814273518742367,0.45627418728641334,0.5316851549525193,0.45632271338377733
20240320,18,0,0.5100588129457567,0.4873943192350083,0.5702700407245253,0.4725120788777365
20240320,18,0,0.38930933613553015,0.3628333180155015,0.41472918560351973,0.3903655047875692
20240320,18,0,0.4055583075104241,0.39517482493766903,0.43107184941448234,0.39042824817912086
20240320,18,0,0.3874421245822979,0.38053069302198395,0.4433847548242073,0.3384109259007023
20240321,8,0,0.6096560710779428,0.6391942010830204,0.5809693953215969,0.6088046168292113
20240321,8,1,0.6430087253767988,0.6529065082793994,0.6704237054102685,0.6056959624407282
20240321,8,1,0.6226180437927354,0.6528031714739218,0.5880575049990625,0.6269934549052218
20240321,8,0,0.6541809007574559,0.650832722209242,0.6895079316851089,0.6222020483780167
20240321,8,1,0.6272541178850349,0.643079321510237,0.6203600997082873,0.6183229324365807
20240321,8,1,0.5587996613715922,0.557828661384991,0.6038876479514791,0.5146826747783068
20240321,8,0,0.574436178388008,0.5689818618807791,0.6044371110920547,0.5498895621911901
20240321,8,0,0.5587362598716217,0.5647983984289482,0.5840680616903452,0.5273423194955718
20240321,8,0,0.5481061244520508,0.5695708240600024,0.527418886553589,0.5473286627425611
20240321,8,1,0.5740220007838462,0.5786904822096023,0.6141837813643887,0.529191738777548
20240321,8,0,0.5168144681834249,0.5372301010657128,0.5084008613633787,0.504812442121183
20240321,8,0,0.583858160034976,0.5882740893794466,0.6271656622750351,0.5361347284504464
20240321,23,0,0.48342776359952017,0.4896127260678256,0.4733453534291551,0.4873252113015798
20240321,23,1,0.23406431659544055,0.2983614554797819,0.24064734280063033,0.16318415150590948
20240321,23,1,0.28357795248688983,0.2755564052529849,0.32820989089209235,0.24696756131559217
20240321,23,0,0.29559726169898376,0.30856135922318667,0.28210079162322443,0.29612963425054023
20240321,23,1,0.29018697566449886,0.29098115548741976,0.258591493387255,0.3209882781188218
20240321,23,0,0.41543457904761244,0.40744311540228784,0.4495264953899896,0.38933412635055986
20240321,23,1,0.4261135416241006,0.43158450914063756,0.4337997242858388,0.4129563914458254
20240321,23,0,0.4302804972662493,0.4317850775196204,0.4955035125732996,0.36355290170582794
20240321,23,0,0.45283601332484474,0.4599247447145408,0.4936089460591574,0.40497434920083597
20240321,23,1,0.3574030841924145,0.4163385924343828,0.4007819984406775,0.25508866170218314
20240321,23,0,0.42385842335154617,0.41997716076796776,0.45937463249820293,0.3922234767884677
20240321,23,0,0.4945161120767798,0.51040265761557,0.5511535931355963,0.421992085479173
20240321,13,1,0.3580662867579119,0.35732077690723907,0.4626455540516015,0.25423252931489515
20240321,13,0,0.47245695186514514,0.47461233174063866,0.4956057633028413,0.44715276055195535
20240321,13,0,0.3694465993767895,0.3832675606347789,0.36528526401120265,0.3597869734843869
20240321,13,0,0.32585927514632357,0.36315333559311164,0.2932053550503339,0.3212191347955252
20240321,13,0,0.4143872044493307,0.48068450062944074,0.4224531895488328,0.3400239231697186
20240321,13,1,0.5436626300400119,0.5398778718516631,0.5795061474956994,0.5116038707726732
20240321,13,0,0.47504290339283245,0.46895344103983827,0.5029264905964091,0.4532487785422498
20240321,13,0,0.4490006511408975,0.45032456752038114,0.49550672218112823,0.40117066372118304
20240321,13,0,0.4850740821607979,0.4573633454357787,0.536377130213747,0.46148177083286795
20240321,28,0,0.5104158741915259,0.5100417945764224,0.5236232911738969,0.49758253682425824
20240321,28,0,0.3569201855364403,0.3150692364100303,0.42973552938397624,0.3259557908153142
20240321,28,0,0.32395449086654343,0.3252336082666557,0.36586417936370497,0.2807656849692695
20240321,28,0,0.3981203778958938,0.4131405512577296,0.3575745887731473,0.42364599365680444
20240321,28,0,0.3988245281844636,0.41526012528603895,0.41590102630975684,0.36531243295759525
20240321,28,0,0.4588391576215333,0.4875406817154095,0.4717104163556817,0.41726637479350875
20240321,28,0,0.45060109609210547,0.4552692049866842,0.47328005251281874,0.4232540307768136
20240321,28,0,0.47266193479367385,0.45418011830927585,0.5568884706064062,0.4069172154653396
20240321,28,0,0.453488229575185,0.4661108397639876,0.5240644943243715,0.37028935463719576
20240321,28,0,0.45622309901875796,0.4594190511744461,0.5522852396076116,0.3569650062742162
20240321,28,0,0.39719689622490595,0.4351609412639175,0.41795099131722524,0.33847875609357525
20240321,28,0,0.4366498844428676,0.4503977065385972,0.5028242499760915,0.3567276968139141
20240321,32,0,0.41292668108818326,0.4381884086226097,0.4356229149956883,0.3649687196462516
20240321,32,0,0.35728062008243827,0.3449685014877852,0.36940144829553034,0.35747191046399907
20240321,32,0,0.46645314399198606,0.46238629042157015,0.4686319595144006,0.46834118203998737
20240321,32,0,0.32230517334977393,0.3341108324598471,0.36448794377700156,0.2683167438124732
20240321,32,0,0.27835880904009397,0.27623912103559944,0.33713488704736355,0.2217024190373188
20240321,32,0,0.18665285781316973,0.19111384231726697,0.2083727011111514,0.16047203001109073
20240321,32,0,0.343288826069712,0.3399157062255768,0.33366782358331515,0.3562829484002441
20240321,26,0,0.4704895094957926,0.43713951545315566,0.5647556452822047,0.4095733677520175
20240321,26,0,0.452513463251762,0.46143447233767765,0.48347101533768827,0.41263490207991993
20240321,26,0,0.4377086789023095,0.42647751492098,0.4904194193569494,0.3962291024289991
20240321,26,0,0.4311042226991644,0.43885895335142583,0.4868746094453589,0.3675791053007086
20240321,26,0,0.4612629862821769,0.43748855028468764,0.48958639386186803,0.4567140146999751
20240321,26,0,0.19966944115244512,0.1783803910697472,0.22553805068461008,0.19508988170297803
20240321,26,1,0.29727105467367776,0.30522906111192594,0.2929163070028431,0.29366779590626424
20240321,26,0,0.3628358634500601,0.31013055036875714,0.3698337548101557,0.40854328517126737
20240321,26,0,0.29712535728678374,0.3237858433517798,0.29922062821732315,0.26836960029124823
20240322,8,1,0.613550836758543,0.6408801218619645,0.6074159354311691,0.5923564529824954
20240322,8,1,0.6762366696070297,0.6807651375350463,0.7307455740227295,0.6171992972633134
20240322,8,1,0.6820634975921163,0.6883895083196184,0.7262792898539343,0.6315216946027962
20240322,8,0,0.6887149548567514,0.6883895083196184,0.7559610650804744,0.6217942911701613
20240322,8,0,0.6643651217280021,0.673275331674946,0.7037056667990114,0.6161143667100492
20240322,8,1,0.5807973724676884,0.5704716790761082,0.6197538724062764,0.5521665659206806
20240322,8,1,0.4707391895351491,0.4551690880668734,0.46801037837116344,0.4890381021674103
20240322,8,0,0.567472845265175,0.5682951528705817,0.6138214039637562,0.5203019789611872
20240322,8,1,0.5432654778788094,0.5729178764595517,0.5375098993436,0.5193686578332765
20240322,8,1,0.5332201747102145,0.5729222492667596,0.5370941383539932,0.4896441365098909
20240322,8,1,0.5550427096369438,0.559284595648683,0.5753907496912611,0.5304527835708871
20240322,8,1,0.5730689584840204,0.5718695584444873,0.6170228948490529,0.5303144221585213
20240322,23,1,0.3923202767069873,0.33785030283784034,0.43844848742160303,0.4006620398615187
20240322,23,0,0.44640913772761137,0.44904922420081317,0.4700560936480022,0.42012209533401884
20240322,23,0,0.3338038705215889,0.3431034696943155,0.3967176220280406,0.26159051984241055
20240322,23,0,0.28150947472743565,0.24932940089748998,0.2672207561298894,0.32797826715492767
20240322,23,0,0.3418823622433791,0.36271352487114106,0.34048292253198265,0.32245063932701357
20240322,23,0,0.4425541346697397,0.4684721297841524,0.4972583382817914,0.3619319359432752
20240322,23,0,0.2899053444893036,0.2976003323193687,0.29869097498791086,0.2734247261606313
20240322,23,1,0.4819670368090123,0.5113084924928413,0.5036668161865052,0.43092580174769035
20240322,23,0,0.4326866701420155,0.4320208739828485,0.4822773195738813,0.38376181686931665
20240322,23,0,0.4516493539599389,0.4577027074971842,0.4596418683681869,0.43760348601444543
20240322,23,1,0.4181702117337845,0.3835408313093499,0.46837055545162104,0.40259924844038264
20240322,23,0,0.2855646870946492,0.30530813962418596,0.30663107968139525,0.24475484197836642
20240322,21,0,0.42740164814149256,0.3833240057701908,0.48599709538917557,0.41288384326511124
20240322,21,0,0.4907757282231356,0.4878608190051733,0.511977318944298,0.4724890467199355
20240322,21,1,0.5164159271211258,0.5258545277542588,0.5237299014630545,0.4996633521460643
20240322,21,0,0.3574832568494644,0.33023125243527063,0.4023542336680973,0.33986428444502526
20240322,21,0,0.5227100037770499,0.48319720595532817,0.5686486840726106,0.5162841213032109
20240322,21,0,0.3618606205271322,0.35673364345337377,0.3289980921918899,0.3998501259361329
20240322,21,1,0.35158444050921184,0.3786519549757248,0.3439039542993614,0.3321974122525494
20240322,21,1,0.4818346289617212,0.48831008739960513,0.5200972518509569,0.4370965476346017
20240322,21,1,0.45402359703726586,0.4564301456362527,0.47342827383725933,0.4322123716382855
20240322,21,0,0.4376570615848914,0.46695303153166573,0.4635599988667843,0.38245815435622427
20240322,21,0,0.5331704309150052,0.5451900089110967,0.5686145743338633,0.4857067095000556
20240322,21,1,0.4525463861075143,0.469684001639013,0.47014124531403295,0.41781391136949686
20240322,13,0,0.37720662705940283,0.38137722810287555,0.4188866939731276,0.3313559591022054
20240322,13,0,0.3617769193105745,0.3488520331174443,0.4312008640885114,0.30527786072576774
20240322,13,1,0.5055314702870639,0.5055887519057053,0.4948466202096984,0.516159038745788
20240322,13,0,0.44092498027894894,0.47171666873796714,0.4690560712319569,0.38200220086692266
20240322,13,1,0.4816577261535808,0.48398800996025404,0.47249788142329024,0.4884872870771981
20240322,13,1,0.5127367678808498,0.49200885386395693,0.569205934216544,0.4769955155620484
20240322,13,0,0.4995045433300957,0.49033186032049597,0.5383741427532643,0.46980762691652683
