race_date,track,keirin_cd,target_high_payout,prediction
20240816,25,21,0,0.42471476158434057
20240816,25,21,1,0.6431318182234247
20240816,7,22,0,0.2670940909205574
20240816,7,22,0,0.42192762535644607
20240816,7,22,0,0.3281828470563039
20240816,7,22,1,0.27923964977648996
20240816,7,22,0,0.5699888224479839
20240816,7,22,0,0.48033822509222784
20240816,7,22,0,0.5521005396140661
20240816,7,22,0,0.5121099694749282
20240816,7,22,0,0.30966841724344324
20240816,7,22,0,0.3762100961415779
20240816,7,22,0,0.3129877802422598
20240816,7,22,1,0.6359695882980104
20240816,24,35,0,0.7391956771771447
20240816,24,35,1,0.7610851781351685
20240816,24,35,0,0.38133132960368044
20240816,24,35,1,0.7104939130041549
20240816,24,35,0,0.7225381038035077
20240816,24,35,1,0.7152736913827415
20240816,24,35,0,0.46407614931330876
20240816,24,35,0,0.6975043866924873
20240816,24,35,1,0.6528178093939051
20240816,24,35,1,0.732730983983325
20240816,24,35,1,0.7132358924591208
20240816,9,42,0,0.3170054355300336
20240816,9,42,0,0.49378753167034894
20240816,9,42,0,0.4634608272187528
20240816,9,42,0,0.4507643078911454
20240816,9,42,0,0.6719487343311129
20240816,9,42,1,0.5253854024845092
20240816,9,42,1,0.4531620452533275
20240816,9,42,1,0.5245777088709902
20240816,9,42,0,0.5011317725380416
20240816,9,42,0,0.482742167231749
20240816,9,42,0,0.4481353205740261
20240816,9,42,1,0.5340393920969235
20240816,31,61,1,0.37159501546163337
20240816,31,61,0,0.4740106100064799
20240816,31,61,0,0.24193171258859175
20240816,31,61,0,0.19544376821270293
20240816,31,61,0,0.2763948738604389
20240816,31,61,0,0.4259523505908548
20240816,31,61,0,0.27731051255065453
20240816,29,84,0,0.2525114158277628
20240816,29,84,0,0.3539339707123577
20240816,29,84,1,0.37916847442136675
20240816,29,84,1,0.3000559539324254
20240816,29,84,1,0.22237887418631358
20240816,29,84,0,0.1273848751877954
20240816,29,84,0,0.5058678598240162
20240816,29,84,0,0.27936918720544174
20240816,29,84,0,0.32103054814545234
20240816,29,84,1,0.5318894378445774
20240816,29,84,0,0.21825116992699664
20240816,29,84,1,0.5357148272949092
20240817,25,21,0,0.5918296119400609
20240817,25,21,1,0.37077474517207865
20240817,25,21,0,0.5547442493505704
20240817,25,21,0,0.518425269642907
20240817,25,21,0,0.4164365906698256
20240817,25,21,1,0.39088858336457744
20240817,25,21,0,0.34261969620786914
20240817,7,22,0,0.4961600125311234
20240817,7,22,0,0.4952344475873218
20240817,7,22,0,0.5056176780551749
20240817,7,22,0,0.34764450464657065
20240817,7,22,0,0.3918393827715547
20240817,7,22,1,0.5947489824275912
20240817,7,22,0,0.5742672639579582
20240817,7,22,0,0.5078236365452227
20240817,7,22,1,0.44808838088118963
20240817,7,22,0,0.5494121934739536
20240817,7,22,1,0.587749891453624
20240817,7,22,0,0.5635963073057892
20240817,24,35,1,0.7609040853192844
20240817,24,35,1,0.7419096325907927
20240817,24,35,1,0.6507764279427597
20240817,24,35,1,0.7628196945087634
20240817,24,35,1,0.7435762963946797
20240817,24,35,1,0.3368356029093468
20240817,24,35,0,0.5881679477324583
20240817,24,35,0,0.7115346730995691
20240817,24,35,0,0.7012399149003354
20240817,24,35,1,0.3245515505580049
20240817,24,35,1,0.5039517483935183
20240817,9,42,0,0.402918985725865
20240817,9,42,1,0.5001628891227897
20240817,9,42,0,0.4243537097924329
20240817,9,42,1,0.31430489858239274
20240817,9,42,0,0.5416243085933167
20240817,9,42,0,0.47072234199346125
20240817,9,42,1,0.552286952034241
20240817,9,42,0,0.5172027818438442
20240817,9,42,0,0.4938677926572239
20240817,9,42,0,0.5141380522439564
20240817,9,42,0,0.49745882041585676
20240817,9,42,0,0.5765092517331715
20240817,31,61,0,0.405560859946875
20240817,31,61,0,0.35977977571921094
20240817,31,61,0,0.37109177471301535
20240817,31,61,0,0.4373765320413183
20240817,31,61,0,0.3952174753013976
20240817,31,61,0,0.18916050346244695
20240817,31,61,1,0.37442408504555297
20240817,29,84,0,0.283373158689995
20240817,29,84,1,0.3746579152001047
20240817,29,84,1,0.33183220814461906
20240817,29,84,0,0.47343208157457733
20240817,29,84,0,0.486720622888701
20240817,29,84,0,0.33812607944764045
20240817,29,84,0,0.17911938356886287
20240817,29,84,0,0.2994531636600927
20240817,29,84,0,0.43591699681432106
20240817,29,84,0,0.2791698446075898
20240817,29,84,0,0.37014558108925255
20240817,29,84,1,0.46808388290979924
20240818,25,21,1,0.43941367219065247
20240818,25,21,1,0.48897772279850493
20240818,25,21,0,0.5209221726131839
20240818,25,21,0,0.4366701495749603
20240818,25,21,0,0.33467897294641286
20240818,25,21,0,0.36709564542140216
20240818,25,21,1,0.472716939640201
20240818,7,22,0,0.2914973446250235
20240818,7,22,0,0.46646577309497417
20240818,7,22,0,0.4736872014749717
20240818,7,22,0,0.3006006850004073
20240818,7,22,0,0.5006707220734361
20240818,7,22,0,0.4379403723338695
20240818,7,22,1,0.4354265417752709
20240818,7,22,1,0.6114923507197989
20240818,7,22,1,0.6142538630368367
20240818,7,22,1,0.4510611964676103
20240818,7,22,0,0.3399900289951775
20240818,7,22,0,0.45103969979386943
20240818,24,35,1,0.7599204754737697
20240818,24,35,0,0.6568002622869793
20240818,24,35,1,0.7506164485945345
20240818,24,35,1,0.6990768575723774
20240818,24,35,0,0.7506826510260116
20240818,24,35,0,0.4913643352749384
20240818,24,35,0,0.664929628718162
20240818,24,35,1,0.30298711071676604
20240818,24,35,1,0.6136113475288663
20240818,24,35,0,0.7034487221013621
20240818,24,35,1,0.7160440360070622
20240818,9,42,1,0.3805638848544125
20240818,9,42,0,0.5024172437246027
20240818,9,42,0,0.5428851555944513
20240818,9,42,0,0.3961008821803418
20240818,9,42,1,0.5555528061547219
20240818,9,42,0,0.5709869955606921
20240818,9,42,0,0.5094263554336735
20240818,9,42,0,0.5297068326295747
20240818,9,42,1,0.5798706067770796
20240818,9,42,1,0.5867436336752879
20240818,9,42,1,0.23148465781637995
20240818,9,42,1,0.5832051104290057
20240818,31,61,0,0.47885379083107804
20240818,31,61,0,0.37811846839834024
20240818,31,61,0,0.31897658451328365
20240818,31,61,0,0.22938884930215855
20240818,31,61,0,0.3920603581214315
20240818,31,61,0,0.3364702078264657
20240818,31,61,0,0.3403732230625869
20240818,29,84,0,0.24394411917756456
20240818,29,84,1,0.2746057154118683
20240818,29,84,1,0.28529742754811216
20240818,29,84,0,0.3703572585238464
20240818,29,84,0,0.43022297067674964
20240818,29,84,0,0.5223668645678291
20240818,29,84,0,0.23268922955252702
20240818,29,84,1,0.43464211990477913
20240818,29,84,1,0.4478127863797444
20240818,29,84,0,0.42160542584334787
20240818,29,84,0,0.34308738548688683
20240818,29,84,1,0.41743781544149433
20240819,5,11,0,0.46487509550507966
20240819,5,11,0,0.3202539025250946
20240819,5,11,0,0.4222799821692523
20240819,5,11,0,0.2838068832241971
20240819,5,11,1,0.6174379170069487
20240819,5,11,0,0.21763743981073955
20240819,5,11,0,0.1277996453158311
20240819,5,11,0,0.48483637169469035
20240819,5,11,0,0.25483490005486337
20240819,5,11,1,0.37783420292507663
20240819,5,11,0,0.4628568278475969
20240819,5,11,0,0.5759092637667927
20240819,37,12,0,0.22513521600172062
20240819,37,12,0,0.32806833745765
20240819,37,12,0,0.36329076278933053
20240819,37,12,1,0.3570545644496871
20240819,37,12,0,0.3779539078638209
20240819,37,12,0,0.39286517214179273
20240819,37,12,0,0.564982307501683
20240819,2,27,0,0.40779514479192097
20240819,2,27,0,0.2404377076009559
20240819,2,27,0,0.46946182484370824
20240819,2,27,0,0.29466112634624503
20240819,2,27,0,0.3968448583387484
20240819,2,27,0,0.44744164641444395
20240819,2,27,1,0.21119800594534846
20240819,2,27,0,0.25278452188185174
20240819,2,27,0,0.5737434096923127
20240819,22,56,0,0.5827519699293766
20240819,22,56,0,0.44698574215562764
20240819,22,56,1,0.5094551794505946
20240819,22,56,0,0.3617154747554469
20240819,22,56,0,0.4885678933118005
20240819,22,56,0,0.626023732371826
20240819,22,56,0,0.4542733678335506
20240819,22,56,0,0.613543032024866
20240819,22,56,1,0.5534576811313858
20240819,22,56,0,0.49965178528173004
20240819,22,56,0,0.48062990137124684
20240819,22,56,0,0.5647832156885634
20240819,6,86,0,0.47608979612013197
20240819,6,86,0,0.34181678479114513
20240819,6,86,0,0.4564086021728513
20240819,6,86,0,0.40244367857004437
20240819,6,86,1,0.40251379436517815
20240819,6,86,0,0.43984557030354
20240819,6,86,0,0.32402931653802464
20240819,6,86,0,0.30367628854586365
20240819,6,86,0,0.5928643183540296
20240820,5,11,0,0.2922930059795329
20240820,5,11,0,0.4941378375538521
20240820,5,11,0,0.41356332463814993
20240820,5,11,0,0.4592169038747638
20240820,5,11,0,0.4188396064653299
20240820,5,11,0,0.14062439756876777
20240820,5,11,0,0.13887536373546275
20240820,5,11,0,0.4209091136763888
20240820,5,11,0,0.32618021219892585
20240820,5,11,1,0.5559070067877
20240820,5,11,1,0.4665363798803873
20240820,5,11,0,0.4755328097347482
20240820,37,12,0,0.4181479219508503
20240820,37,12,1,0.5380778618290364
20240820,37,12,1,0.5305424859459574
20240820,37,12,0,0.35710451373402585
20240820,37,12,0,0.4921848418937945
20240820,37,12,1,0.4189077571125141
20240820,37,12,0,0.46282645601094097
20240820,2,27,0,0.39761900152617635
20240820,2,27,0,0.15251483134391047
20240820,2,27,0,0.4263477053587524
20240820,2,27,1,0.4550244874791538
20240820,2,27,0,0.3625850541636802
20240820,2,27,0,0.38083582758034923
20240820,2,27,1,0.37060730629869715
20240820,2,27,1,0.531922323188081
20240820,2,27,0,0.3955669168064856
20240820,23,34,1,0.313778841893367
20240820,23,34,0,0.3201202176868699
20240820,23,34,1,0.40816439161758034
20240820,23,34,1,0.31241181267643475
20240820,23,34,0,0.55647552395906
20240820,23,34,0,0.4669353903805452
20240820,23,34,1,0.4066148285877936
20240820,23,34,0,0.4498705009640323
20240820,23,34,0,0.49833488593505165
20240820,23,34,0,0.5289563142012754
20240820,23,34,0,0.5122710926352847
20240820,23,34,0,0.5419695477205646
20240820,17,46,0,0.307879166695265
20240820,17,46,0,0.26717702057626697
20240820,17,46,0,0.2789598376403281
20240820,17,46,1,0.25776738947038347
20240820,17,46,0,0.211583858327822
20240820,17,46,0,0.22231314374258399
20240820,17,46,0,0.14537480581483178
20240820,17,46,0,0.44167923389608205
20240820,17,46,1,0.4444625666365
20240820,17,46,0,0.4299908778469553
20240820,17,46,0,0.3585170997338626
20240820,17,46,0,0.461909352682502
20240820,22,56,1,0.5289618166815054
20240820,22,56,0,0.5389418314722955
20240820,22,56,0,0.5576043901956272
20240820,22,56,1,0.45651059532915866
20240820,22,56,0,0.37946806767165847
20240820,22,56,0,0.5370144865775205
20240820,22,56,0,0.5874723861701676
20240820,22,56,0,0.4871668794951954
20240820,22,56,0,0.5187172818678958
20240820,22,56,1,0.578661505269614
20240820,22,56,0,0.46167495109590234
20240820,22,56,0,0.55765643994643
20240820,40,74,0,0.47106465701713157
20240820,40,74,1,0.37904804057028485
20240820,40,74,0,0.46187773380046
20240820,40,74,0,0.33564600225603836
20240820,40,74,0,0.4545813291200992
20240820,40,74,1,0.28111397324413984
20240820,40,74,0,0.2953776665029076
20240820,6,86,0,0.4017030052321746
20240820,6,86,0,0.4711555995959998
20240820,6,86,1,0.33093586943217207
20240820,6,86,0,0.5260150680226872
20240820,6,86,0,0.5604876309654703
20240820,6,86,1,0.62052965736211
20240820,6,86,0,0.34089841361367584
20240820,6,86,0,0.5264611832095011
20240820,6,86,1,0.5505240126284028
20240821,5,11,0,0.2835793622203205
20240821,5,11,0,0.4385472859475849
20240821,5,11,0,0.610458664221181
20240821,5,11,1,0.5150497707954763
20240821,5,11,0,0.25163010288668547
20240821,5,11,1,0.21902647846180362
20240821,5,11,0,0.40025298467004045
20240821,5,11,0,0.4225577954586268
20240821,5,11,0,0.3505781718500172
20240821,5,11,1,0.5558747777589212
20240821,5,11,0,0.3412612564756814
20240821,5,11,0,0.5993168624006433
20240821,37,12,0,0.4036602450784522
20240821,37,12,0,0.6253078695800415
20240821,37,12,0,0.5839108090516538
20240821,37,12,0,0.24773516151024177
20240821,37,12,0,0.4786051650211981
20240821,37,12,1,0.4254468212096861
20240821,37,12,0,0.6034339998769631
20240821,8,23,0,0.43292582232215976
20240821,8,23,0,0.3436717685596844
20240821,8,23,1,0.4045275505460685
20240821,8,23,0,0.254312849178712
20240821,8,23,0,0.5364920197139991
20240821,8,23,0,0.2949580256351433
20240821,8,23,0,0.3276083035521992
20240821,8,23,0,0.5969884126419747
20240821,8,23,0,0.4469627924856321
20240821,8,23,0,0.5048988977016882
20240821,8,23,1,0.3805347200333911
20240821,8,23,0,0.47316078270867545
20240821,2,27,0,0.2899527743782104
20240821,2,27,0,0.42618627838322176
20240821,2,27,1,0.46745488676612307
20240821,2,27,0,0.28421104404973935
20240821,2,27,0,0.47723614778164114
20240821,2,27,0,0.3090476420508134
20240821,2,27,0,0.4022885276042525
20240821,2,27,0,0.5423781782610487
20240821,23,34,0,0.2260941086105116
20240821,23,34,0,0.30446618303118705
20240821,23,34,0,0.41260632086305754
20240821,23,34,0,0.34844860749222895
20240821,23,34,0,0.4041783946726734
20240821,23,34,1,0.48464900844155817
20240821,23,34,0,0.4965990478426292
20240821,23,34,0,0.4759167296084355
20240821,23,34,0,0.4518066902579808
20240821,23,34,1,0.6016706486889857
20240821,23,34,0,0.5908464626421458
20240821,23,34,0,0.31501224194725297
20240821,17,46,0,0.17739071805299028
20240821,17,46,1,0.20765716197206258
20240821,17,46,0,0.3765844513745034
20240821,17,46,0,0.3251665292423572
20240821,17,46,0,0.3524164386725941
20240821,17,46,0,0.32614705313016135
20240821,17,46,0,0.14588667642216746
20240821,17,46,1,0.49720927945279786
20240821,17,46,1,0.4215720153819302
20240821,17,46,1,0.4725800634092492
20240821,17,46,0,0.3666818652185925
20240821,17,46,0,0.392887914438397
20240821,22,56,0,0.2869601995159506
20240821,22,56,1,0.4684922432005966
20240821,22,56,1,0.5321539732111743
20240821,22,56,0,0.46377489212474643
20240821,22,56,0,0.4054030352491364
20240821,22,56,0,0.4094683278283029
20240821,22,56,1,0.47168423900957135
20240821,22,56,0,0.4349443890578204
20240821,22,56,0,0.5132894353289145
20240821,22,56,0,0.5549175225673969
20240821,22,56,0,0.5488178991222845
20240821,22,56,0,0.49739470973110045
20240821,40,74,0,0.24455173764071853
20240821,40,74,0,0.24495432261021197
20240821,40,74,0,0.4401931462193076
20240821,40,74,0,0.5736196264470532
20240821,40,74,0,0.2625642563794853
20240821,40,74,1,0.3121761422250107
20240821,40,74,0,0.43290306709060394
20240821,6,86,0,0.4959296109014689
20240821,6,86,0,0.3432883056942778
20240821,6,86,0,0.428880473713224
20240821,6,86,0,0.3822626012489329
20240821,6,86,0,0.24111275011107686
20240821,6,86,0,0.38531376700650644
20240821,6,86,0,0.454605892184492
20240821,6,86,0,0.4909016499946404
20240821,6,86,0,0.3766900620271387
20240822,8,23,0,0.25820416912733896
20240822,8,23,0,0.1512806548299328
20240822,8,23,1,0.5794721144247027
20240822,8,23,0,0.3571024138756568
20240822,8,23,0,0.3869864554276872
20240822,8,23,0,0.22141599480248025
20240822,8,23,0,0.3504077803026727
20240822,8,23,1,0.4707440947274001
20240822,8,23,0,0.5778648811271306
20240822,8,23,0,0.438682921516034
20240822,8,23,1,0.539791001034484
20240822,8,23,1,0.487647547152795
20240822,34,26,0,0.43323727298007925
20240822,34,26,0,0.3521441224873923
20240822,34,26,0,0.3499302091665362
20240822,34,26,0,0.28353567194507295
20240822,34,26,1,0.27062676321661466
20240822,34,26,0,0.3359524841877679
20240822,34,26,0,0.34083777771512697
20240822,23,34,0,0.3109641581338695
20240822,23,34,1,0.43746359933616047
20240822,23,34,0,0.31816446186013697
20240822,23,34,0,0.34033700329058797
20240822,23,34,1,0.47755669486011393
20240822,23,34,0,0.35399082622588474
20240822,23,34,1,0.38703207990094496
20240822,23,34,0,0.35654754126420807
20240822,23,34,0,0.5713485906136357
20240822,23,34,0,0.5669173832351933
20240822,23,34,0,0.44879641969561973
20240822,23,34,1,0.5578481161930793
20240822,21,43,0,0.35549194855703353
20240822,21,43,0,0.20277861764499056
20240822,21,43,0,0.35002790751969715
20240822,21,43,1,0.397360354990145
20240822,21,43,1,0.35673757498483416
20240822,21,43,0,0.39205171069224537
20240822,21,43,0,0.31776533613982044
20240822,17,46,0,0.10520081957831467
20240822,17,46,0,0.2219954807728754
20240822,17,46,0,0.4301366726006601
20240822,17,46,0,0.3377996674184454
20240822,17,46,0,0.3488071716502893
20240822,17,46,0,0.448198370505594
20240822,17,46,0,0.5654625363986717
20240822,17,46,0,0.28219903711377187
20240822,17,46,0,0.4769317331352873
20240822,17,46,0,0.5752545373960773
20240822,17,46,0,0.41947702966003336
20240822,17,46,0,0.41683494628006357
20240822,10,54,0,0.42938511737292273
20240822,10,54,0,0.33989471285231715
20240822,10,54,0,0.2539453844245914
20240822,10,54,0,0.24528011910427577
20240822,10,54,0,0.39275191817780875
20240822,10,54,0,0.16876972054807038
20240822,10,54,0,0.47604323279193733
20240822,10,54,0,0.5268569539098472
20240822,10,54,0,0.3844462191791847
20240822,10,54,0,0.3544324971134265
20240822,10,54,0,0.5240955986276981
20240822,10,54,1,0.5304107119930715
20240822,19,73,1,0.5273750634335724
20240822,19,73,0,0.3164118680635609
20240822,19,73,0,0.24745674031935194
20240822,19,73,0,0.36345932802823405
20240822,19,73,0,0.4413077978294623
20240822,19,73,0,0.45491424884576875
20240822,19,73,0,0.6008474055786439
20240822,40,74,1,0.24587227187843558
20240822,40,74,0,0.21482454843734436
20240822,40,74,0,0.23628832450578227
20240822,40,74,1,0.20143638096672428
20240822,40,74,0,0.40397744989433026
20240822,40,74,0,0.4670312514420603
20240822,40,74,0,0.44354090066490637
20240822,4,85,0,0.23579852556505146
20240822,4,85,0,0.4312100910165715
20240822,4,85,0,0.3852683079716985
20240822,4,85,0,0.3523810564333555
20240822,4,85,1,0.3400177526900645
20240822,4,85,0,0.13160226443162398
20240822,4,85,0,0.14185029317999712
20240822,4,85,0,0.3627447567147017
20240822,4,85,0,0.40253386563203275
20240822,4,85,1,0.4071723781279879
20240822,4,85,0,0.30932032381373525
20240822,4,85,0,0.5566560814310195
20240823,8,23,1,0.29276144175757607
20240823,8,23,0,0.5084155625681694
20240823,8,23,0,0.5968077736030675
20240823,8,23,1,0.45967160080751573
20240823,8,23,0,0.3072262796998316
20240823,8,23,1,0.5912324799744453
20240823,8,23,0,0.4613326032600475
20240823,8,23,0,0.5582845738801441
20240823,8,23,0,0.4089629282183515
20240823,8,23,0,0.38433530522350934
20240823,8,23,1,0.4141133834625822
20240823,8,23,0,0.585476805875185
20240823,34,26,0,0.35660240536314347
20240823,34,26,0,0.31023814665383426
20240823,34,26,1,0.25684797976872703
20240823,34,26,0,0.46183911373678066
20240823,34,26,0,0.5876669347014597
20240823,34,26,1,0.48905607462130884
20240823,34,26,0,0.5376196713236358
20240823,9,42,0,0.37586802078474324
20240823,9,42,0,0.3569786020916165
20240823,9,42,1,0.44114890543182
20240823,9,42,0,0.35411641550334827
20240823,9,42,0,0.2868240755144078
20240823,9,42,1,0.3539883964148451
20240823,9,42,0,0.4154748443870308
20240823,21,43,0,0.25655892056597895
20240823,21,43,0,0.2524390937633839
20240823,21,43,0,0.3785167942844475
20240823,21,43,0,0.3902822571604019
20240823,21,43,0,0.34963380153813167
20240823,21,43,0,0.43603868359038084
20240823,21,43,0,0.30033190177720104
20240823,28,47,0,0.43499377374563686
20240823,28,47,1,0.509532920767649
20240823,28,47,0,0.30521295015390076
20240823,28,47,0,0.30933872922212985
20240823,28,47,0,0.5675912595751191
20240823,28,47,0,0.41485798938910656
20240823,28,47,0,0.5560044142491336
20240823,28,47,0,0.5389401181697884
20240823,28,47,0,0.37037872314545633
20240823,28,47,1,0.48513920352529816
20240823,28,47,0,0.4924652713166715
20240823,28,47,1,0.5268941456077535
20240823,10,54,0,0.48359424787319455
20240823,10,54,0,0.2192062254827211
20240823,10,54,0,0.3399766873089313
20240823,10,54,0,0.31754260152714253
20240823,10,54,0,0.20205551965993568
20240823,10,54,0,0.42168682042740796
20240823,10,54,0,0.21010117121479926
20240823,10,54,1,0.45307577522437165
20240823,10,54,1,0.27820323464630126
20240823,10,54,0,0.49479217256929203
20240823,10,54,0,0.5007432621358241
20240823,10,54,0,0.28787106767669374
20240823,19,73,0,0.45777231486019093
20240823,19,73,0,0.4355122763131433
20240823,19,73,1,0.5637822746525128
20240823,19,73,0,0.34797456922517334
20240823,19,73,0,0.5312896532608669
20240823,19,73,0,0.49798887964624505
20240823,19,73,0,0.550801289632794
20240823,4,85,0,0.36309113374744423
20240823,4,85,0,0.32779750673380487
20240823,4,85,0,0.3072272635998917
20240823,4,85,0,0.2834762806165612
20240823,4,85,0,0.2623218460824978
20240823,4,85,1,0.14239185635545254
20240823,4,85,0,0.14305487489749288
20240823,4,85,1,0.5453847715997462
20240823,4,85,0,0.29804508462281976
20240823,4,85,0,0.4757994029695881
20240823,4,85,0,0.4843680531529079
20240823,4,85,0,0.4537930786625764
20240824,37,12,0,0.31931445696786154
20240824,37,12,0,0.24438426281070938
20240824,37,12,1,0.23085613841568658
20240824,37,12,0,0.32860973776974123
20240824,37,12,1,0.3891278042429276
20240824,37,12,0,0.3345872300129834
20240824,37,12,0,0.36281245037904053
20240824,25,21,0,0.5043540974345059
20240824,25,21,0,0.36785595272256877
20240824,25,21,0,0.3683724960945777
20240824,25,21,0,0.3148963717705398
20240824,25,21,1,0.5458723007961357
20240824,25,21,0,0.14707805409292635
20240824,25,21,1,0.27860627900173207
20240824,25,21,1,0.4458187954688263
20240824,25,21,0,0.43054978904285385
20240824,25,21,0,0.5109438054261674
20240824,25,21,0,0.4873036911126682
20240824,25,21,0,0.574733782418467
20240824,34,26,0,0.42185534671075764
20240824,34,26,0,0.2563352479606708
20240824,34,26,0,0.6427976481285425
20240824,34,26,0,0.3551814861560334
20240824,34,26,0,0.4493046558868528
20240824,20,36,0,0.6367525235338558
20240824,20,36,0,0.42897583579993703
20240824,20,36,0,0.5291823332431348
20240824,20,36,0,0.6665271947419784
20240824,20,36,0,0.5345764037234261
20240824,20,36,0,0.48998359122800544
20240824,20,36,0,0.6179049317814622
20240824,20,36,0,0.6011743318702539
20240824,20,36,0,0.5183157552172799
20240824,20,36,0,0.5744517048709911
20240824,20,36,0,0.37231177359898393
20240824,20,36,0,0.695467878439303
20240824,9,42,1,0.5197845065076193
20240824,9,42,1,0.419744574045281
20240824,9,42,1,0.4613311664858774
20240824,9,42,0,0.3249796859983908
20240824,9,42,1,0.5432089220330172
20240824,9,42,0,0.4692073235558586
20240824,9,42,1,0.4584708448487864
20240824,21,43,0,0.2114535278812854
20240824,21,43,0,0.2519069666009651
20240824,21,43,0,0.18176498778230965
20240824,21,43,0,0.4409115876020619
20240824,21,43,0,0.40602746141132773
20240824,21,43,0,0.4233913312155141
20240824,21,43,0,0.3910965773495835
20240824,28,47,0,0.33627921521509496
20240824,28,47,1,0.40982728154473935
20240824,28,47,1,0.36355335198528
20240824,28,47,0,0.27777957963760913
20240824,28,47,0,0.4326963934770057
20240824,28,47,1,0.424551660071974
20240824,28,47,0,0.48292695361813387
20240824,28,47,0,0.4775893311975859
20240824,28,47,0,0.5537605467041171
20240824,28,47,0,0.5718137926303762
20240824,28,47,1,0.5814794585225994
20240824,28,47,1,0.5601720305547518
20240824,10,54,0,0.2635904952647471
20240824,10,54,0,0.21995163051036432
20240824,10,54,0,0.4687026518576099
20240824,10,54,0,0.2817023278847461
20240824,10,54,0,0.3543487971298457
20240824,10,54,0,0.34441398736822726
20240824,10,54,0,0.40056479763317565
20240824,10,54,0,0.2838776523453375
20240824,10,54,0,0.4707425852468849
20240824,10,54,0,0.36597412700550147
20240824,10,54,0,0.32114290762629827
20240824,10,54,0,0.46761112376013053
20240824,39,71,0,0.30921284791998666
20240824,39,71,0,0.42915085870501585
20240824,39,71,0,0.3862153125561638
20240824,39,71,0,0.4443879375640633
20240824,39,71,0,0.5540154729770296
20240824,39,71,1,0.4348859182388391
20240824,39,71,0,0.3858440646368851
20240824,39,71,0,0.45981391678514194
20240824,39,71,0,0.43128905736917317
20240824,39,71,0,0.39981115038038345
20240824,39,71,0,0.4282060192045739
20240824,39,71,1,0.662224156414832
20240824,19,73,0,0.5938785850577535
20240824,19,73,1,0.4474023792325513
20240824,19,73,1,0.37534662622555254
20240824,19,73,1,0.29850567085440377
20240824,19,73,0,0.35076582904466397
20240824,19,73,1,0.38305512463164704
20240824,19,73,0,0.5444357884972671
20240824,4,85,0,0.3428056880985872
20240824,4,85,0,0.24583633244369835
20240824,4,85,0,0.4953548679620419
20240824,4,85,0,0.27635283830262
20240824,4,85,0,0.19954287932881554
20240824,4,85,0,0.44455607475592757
20240824,4,85,0,0.3169818392060411
20240824,4,85,0,0.3536651300857803
20240824,4,85,0,0.4461788468099109
20240824,4,85,0,0.2218706588360902
20240824,4,85,1,0.3693724175229403
20240824,4,85,1,0.5289242803348293
20240825,5,11,0,0.14200659300742025
20240825,5,11,0,0.16306537209969837
20240825,5,11,0,0.3733033276903011
20240825,5,11,0,0.30170558391783103
20240825,5,11,0,0.5072641679778417
20240825,5,11,0,0.17657208099960256
20240825,5,11,1,0.2688723995331497
20240825,5,11,0,0.39251139059610785
20240825,5,11,0,0.5748220794503848
20240825,37,12,1,0.3595715880815204
20240825,37,12,0,0.3987000774725918
20240825,37,12,0,0.2668009078382917
20240825,37,12,0,0.3913468191741963
20240825,37,12,0,0.2977349018998416
20240825,37,12,0,0.25560531234383665
20240825,37,12,1,0.2555486214637128
20240825,25,21,0,0.3266252570548601
20240825,25,21,1,0.3760074237139967
20240825,25,21,1,0.5099420500901578
20240825,25,21,1,0.30915341905696503
20240825,25,21,0,0.5646172974509064
20240825,25,21,0,0.2944243670912087
20240825,25,21,0,0.22177762852847335
20240825,25,21,0,0.49910040910058046
20240825,25,21,0,0.4125936345015152
20240825,25,21,0,0.4704832416212437
20240825,25,21,0,0.3101825180106467
20240825,25,21,1,0.4462012595382565
20240825,2,27,0,0.37010458389737116
20240825,2,27,0,0.4543407008070663
20240825,2,27,1,0.46684553659173944
20240825,2,27,0,0.3741645068813608
20240825,2,27,1,0.510414257636384
20240825,2,27,0,0.4682150645012558
20240825,2,27,0,0.4536138446142773
20240825,2,27,1,0.48190549385887443
20240825,2,27,0,0.4892471902675119
20240825,2,27,0,0.535992962543157
20240825,2,27,0,0.490560480064439
20240825,2,27,0,0.5065714294329103
20240825,20,36,0,0.581640813845495
20240825,20,36,1,0.7387431683545839
20240825,20,36,1,0.7223105610927322
20240825,20,36,0,0.6724082778838298
20240825,20,36,1,0.595991780200268
20240825,20,36,0,0.5104094792901666
20240825,20,36,1,0.5357484053725733
20240825,20,36,0,0.4782227654871218
20240825,20,36,0,0.4075641219193151
20240825,20,36,0,0.35333063234321915
20240825,20,36,0,0.5242532366457581
20240825,20,36,1,0.536123539112928
20240825,9,42,0,0.2018018238767158
20240825,9,42,0,0.280418933745708
20240825,9,42,0,0.2814868072119192
20240825,9,42,0,0.3251333384973575
20240825,9,42,0,0.4719717442135054
20240825,9,42,0,0.27939846406653934
20240825,9,42,0,0.4267108846561374
20240825,28,47,0,0.36919778845835005
20240825,28,47,0,0.3297164172539296
20240825,28,47,1,0.424166631532466
20240825,28,47,0,0.48018722032548
20240825,28,47,1,0.34129684924100845
20240825,28,47,0,0.3028640317146604
20240825,28,47,0,0.29287856839165405
20240825,28,47,0,0.543745271252372
20240825,28,47,1,0.5903137867840427
20240825,28,47,0,0.5330486332554325
20240825,28,47,1,0.4590856164132676
20240825,28,47,1,0.5784498680654868
